日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260831,3382,セブン＆アイ・ホールディングス,プライム（内国株式）,6100,小売業,14,小売,1,TOPIX Core30
20260831,3386,コスモ・バイオ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260831,3387,クリエイト・レストランツ・ホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260831,3388,明治電機工業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260831,338A,ＺｅｎｍｕＴｅｃｈ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,3391,ツルハホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20260831,3392,デリカフーズホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260831,3393,スターティアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260831,3395,サンマルクホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260831,3396,フェリシモ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260831,3397,トリドールホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20260831,3399,丸千代山岡家,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260831,339A,プログレス・テクノロジーズ　グループ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,3401,帝人,プライム（内国株式）,3100,繊維製品,4,素材・化学,4,TOPIX Mid400
20260831,3402,東レ,プライム（内国株式）,3100,繊維製品,4,素材・化学,4,TOPIX Mid400
20260831,3405,クラレ,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20260831,3407,旭化成,プライム（内国株式）,3200,化学,4,素材・化学,2,TOPIX Large70
20260831,3409,北紡,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260831,340A,ジグザグ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,3415,ＴＯＫＹＯ　ＢＡＳＥ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260831,3416,ピクスタ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260831,3417,大木ヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260831,3418,バルニバービ,グロース（内国株式）,6100,小売業,14,小売,-,-
20260831,341A,トヨコー,グロース（内国株式）,2050,建設業,3,建設・資材,-,-
20260831,3420,ケー・エフ・シー,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3421,稲葉製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,3422,Ｊ－ＭＡＸ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3423,エスイー,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3426,アトムリビンテック,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3431,宮地エンジニアリンググループ,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20260831,3433,トーカロ,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20260831,3434,アルファＣｏ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3435,サンコーテクノ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3436,ＳＵＭＣＯ,プライム（内国株式）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20260831,3437,特殊電極,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3439,三ツ知,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,343A,ＩＡＣＥトラベル,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,3440,日創グループ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3441,山王,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3443,川田テクノロジーズ,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20260831,3444,菊池製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20260831,3446,ジェイテックコーポレーション,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3447,信和,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3448,清鋼材,PRO Market,3550,金属製品,3,建設・資材,-,-
20260831,3449,テクノフレックス,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
20260831,3451,トーセイ・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3452,ビーロット,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3454,ファーストブラザーズ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3455,ヘルスケア＆メディカル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3457,Ａｎｄ　Ｄｏホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260831,3459,サムティ・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,345A,高配当成長　日本株（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20260831,3461,パルマ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3462,野村不動産マスターファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3463,いちごホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3465,ケイアイスター不動産,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1
20260831,3466,ラサールロジポート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3467,アグレ都市デザイン,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3468,スターアジア不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3469,デュアルタップ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,346A,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　半導体・半導体製造装置３５％キャップ指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20260831,3470,マリモ地方創生リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3471,三井不動産ロジスティクスパーク投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3472,日本ホテル＆レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3474,Ｇ－ＦＡＣＴＯＲＹ,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3475,グッドコムアセット,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260831,3476,投資法人みらい,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3477,フォーライフ,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3479,ＴＫＰ,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20260831,347A,ＧＲＯＷＴＨ　ＰＯＷＥＲ,PRO Market,6050,卸売業,13,商社・卸売,-,-
20260831,3480,ジェイ・エス・ビー,プライム（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3481,三菱地所物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3482,ロードスターキャピタル,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260831,3483,翔栄,PRO Market,8050,不動産業,17,不動産,-,-
20260831,3484,イノベーションホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3486,グローバル・リンク・マネジメント,プライム（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3487,ＣＲＥロジスティクスファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3488,セントラル・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3489,フェイスネットワーク,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,348A,ＭＡＸＩＳ読売３３３日本株上場投信,ETF・ETN,-,-,-,-,-,-
20260831,3490,アズ企画設計,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3492,ＭＩＲＡＲＴＨ不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20260831,3494,マリオン,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3495,香陵住販,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260831,3496,アズーム,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260831,3498,霞ヶ関キャピタル,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1
20260831,349A,ＳＭＤＡＭ　Ａｃｔｉｖｅ　ＥＴＦ　日本グロース株式,ETF・ETN,-,-,-,-,-,-
20260831,3501,ＳＵＭＩＮＯＥ,プライム（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260831,350A,デジタルグリッド,グロース（内国株式）,4050,電気・ガス業,11,電力・ガス,-,-
20260831,3512,日本フエルト,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260831,3513,イチカワ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260831,351A,アクシスＩＴパートナーズ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,3521,テルマー湯ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,3524,日東製網,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260831,3529,アツギ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260831,352A,ＬＯＩＶＥ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,3536,アクサスホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260831,3537,昭栄薬品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260831,3538,ウイルプラスホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260831,3539,ＪＭホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260831,3542,ベガコーポレーション,グロース（内国株式）,6100,小売業,14,小売,-,-
20260831,3543,コメダホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260831,3544,サツドラホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20260831,3547,ユニシアホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260831,3548,バロックジャパンリミテッド,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
